cust_num,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,change_1,change_2,change_3,change_4,change_5,change_6,change_7,change_8,change_9,change_10,change_11
7241,-0.190668235,-0.18960514,-0.190531972,-0.166970812,-0.195802934,-0.132739092,-0.091247649,-0.060497894,-0.061211422,-0.067569993,-0.078548641,-0.105399007,0.001063095,-0.000926832,0.02356116,-0.028832122,0.063063842,0.041491443,0.030749755,-0.000713528,-0.006358571,-0.010978648,-0.026850366
7242,-0.28409896,-0.278441467,-0.283104346,-0.27517483,-0.291129814,-0.289226111,-0.274631648,-0.380640839,-0.38882755,-0.378839235,-0.385096562,-0.386359031,0.005657493,-0.004662879,0.007929516,-0.015954984,0.001903703,0.014594463,-0.106009191,-0.008186711,0.009988315,-0.006257327,-0.001262469
7243,-0.404745414,-0.403897102,-0.403048789,-0.402192695,-0.401344304,-0.400495992,-0.399647601,-0.398814853,-0.397982026,-0.397133636,-0.396285245,-0.395444715,0.000848312,0.000848313,0.000856094,0.000848391,0.000848312,0.000848391,0.000832748,0.000832827,0.00084839,0.000848391,0.00084053
7244,-0.377489919,-0.378111621,-0.378110765,-0.378109909,-0.378109131,-0.378108352,-0.378107496,-0.378106718,-0.37810594,-0.378105084,-0.378104306,-0.37810345,-0.000621702,8.56E-07,8.56E-07,7.78E-07,7.79E-07,8.56E-07,7.78E-07,7.78E-07,8.56E-07,7.78E-07,8.56E-07
7245,0.200286517,0.073543355,0.214847206,0.054957753,0.028441001,-0.054819857,-0.144613133,-0.24893815,-0.249078459,0.096469351,-0.137851535,-0.113058411,-0.126743162,0.141303851,-0.159889453,-0.026516752,-0.083260858,-0.089793276,-0.104325017,-0.000140309,0.34554781,-0.234320886,0.024793124
7246,-0.15287743,-0.145311176,-0.139273223,-0.144376172,-0.138082582,-0.150556847,-0.076994114,-0.108248064,-0.116205284,-0.123068593,-0.122637005,-0.18338361,0.007566254,0.006037953,-0.005102949,0.00629359,-0.012474265,0.073562733,-0.03125395,-0.00795722,-0.006863309,0.000431588,-0.060746605
7247,0.942518787,0.946067833,0.926559133,0.833211986,0.791612297,0.817769911,0.737478421,0.627452877,0.550586543,0.325591414,0.358333899,0.359039023,0.003549046,-0.0195087,-0.093347147,-0.041599689,0.026157614,-0.08029149,-0.110025544,-0.076866334,-0.224995129,0.032742485,0.000705124
7248,0.200856079,0.200725887,0.201061679,0.201136775,0.201162144,0.200089866,0.200943237,0.200812033,0.200837402,0.200767131,0.200790866,0.176712672,-0.000130192,0.000335792,7.5096E-05,2.5369E-05,-0.001072278,0.000853371,-0.000131204,2.5369E-05,-7.0271E-05,2.3735E-05,-0.024078194
7249,3.780342603,2.222703572,2.221458612,2.220159179,2.218859745,5.018361481,4.50577251,21.18677624,27.05116809,25.067838,54.87662106,55.49928896,-1.557639031,-0.00124496,-0.001299433,-0.001299434,2.799501736,-0.512588971,16.68100373,5.86439185,-1.98333009,29.80878306,0.6226679
7250,-0.333856723,-0.340566338,-0.353418651,-0.357599903,-0.358119194,-0.356792602,-0.354464314,-0.359620103,-0.360096904,-0.357072597,-0.365729806,-0.346060642,-0.006709615,-0.012852313,-0.004181252,-0.000519291,0.001326592,0.002328288,-0.005155789,-0.000476801,0.003024307,-0.008657209,0.019669164
7251,-0.347758201,-0.351466699,-0.362261615,-0.353219199,-0.371040144,-0.362228386,-0.346854948,-0.344449385,-0.332110137,-0.332984753,-0.322269758,-0.307576542,-0.003708498,-0.010794916,0.009042416,-0.017820945,0.008811758,0.015373438,0.002405563,0.012339248,-0.000874616,0.010714995,0.014693216
7252,0.141599176,0.164881742,0.195132129,0.229141284,0.260889078,-0.085192731,-0.053904619,-0.018177204,-0.009201557,0.029486197,0.057814125,0.093495082,0.023282566,0.030250387,0.034009155,0.031747794,-0.346081809,0.031288112,0.035727415,0.008975647,0.038687754,0.028327928,0.035680957
7253,-0.301971033,-0.302175543,-0.308055678,-0.316256863,-0.321502378,-0.325882382,-0.322929591,-0.330594054,-0.334332279,-0.334486362,-0.334655931,-0.338868078,-0.00020451,-0.005880135,-0.008201185,-0.005245515,-0.004380004,0.002952791,-0.007664463,-0.003738225,-0.000154083,-0.000169569,-0.004212147
7254,-0.263634479,-0.264275246,-0.296631668,-0.287325131,-0.297730015,-0.316949925,-0.318034187,-0.2787487,-0.265460752,-0.314463119,-0.305197204,-0.227948464,-0.000640767,-0.032356422,0.009306537,-0.010404884,-0.01921991,-0.001084262,0.039285487,0.013287948,-0.049002367,0.009265915,0.07724874
7255,-0.211756129,-0.209896939,-0.202448893,-0.24529253,-0.274991564,-0.272120484,-0.277762024,-0.297258427,-0.281662814,-0.29583137,-0.258777673,-0.263761636,0.00185919,0.007448046,-0.042843637,-0.029699034,0.00287108,-0.00564154,-0.019496403,0.015595613,-0.014168556,0.037053697,-0.004983963
7256,-0.175528489,-0.174592629,-0.142075044,-0.142181735,-0.162170581,-0.15789719,-0.15995023,-0.171108097,-0.237710401,-0.239882894,-0.254109269,-0.241563177,0.00093586,0.032517585,-0.000106691,-0.019988846,0.004273391,-0.00205304,-0.011157867,-0.066602304,-0.002172493,-0.014226375,0.012546092
7257,0.044193343,0.057753582,0.052278888,0.051863331,0.051429875,0.054158934,0.077849898,0.061942305,0.061555852,0.055256581,0.069378912,0.082693785,0.013560239,-0.005474694,-0.000415557,-0.000433456,0.002729059,0.023690964,-0.015907593,-0.000386453,-0.006299271,0.014122331,0.013314873
7258,0.070600992,0.026535429,0.022339235,0.105549743,0.101859299,0.078864277,0.074915161,0.064798366,0.042056102,0.052305113,0.047229478,0.035171705,-0.044065563,-0.004196194,0.083210508,-0.003690444,-0.022995022,-0.003949116,-0.010116795,-0.022742264,0.010249011,-0.005075635,-0.012057773
7259,-0.399424337,-0.399424181,-0.399424025,-0.399423947,-0.399423792,-0.399423636,-0.399423558,-0.399423403,-0.399423247,-0.399423169,-0.399423014,-0.399422858,1.56E-07,1.56E-07,7.8E-08,1.55E-07,1.56E-07,7.8E-08,1.55E-07,1.56E-07,7.8E-08,1.55E-07,1.56E-07
7260,-0.032878436,-0.16608787,-0.157513072,-0.149325428,-0.1418289,-0.144040769,-0.133140953,-0.129118763,-0.118270619,-0.117978795,-0.105721491,-0.101100402,-0.133209434,0.008574798,0.008187644,0.007496528,-0.002211869,0.010899816,0.00402219,0.010848144,0.000291824,0.012257304,0.004621089
7261,0.389008792,0.357397883,0.346584447,0.391983372,0.352989319,0.352083654,0.315877725,0.33507608,0.358916924,0.374598839,0.359188437,0.557898715,-0.031610909,-0.010813436,0.045398925,-0.038994053,-0.000905665,-0.036205929,0.019198355,0.023840844,0.015681915,-0.015410402,0.198710278
7262,0.795494955,0.726610977,0.644449323,0.648602249,0.608137715,0.561988219,0.449692285,0.422242786,0.38283909,0.358875291,0.298385412,0.279135386,-0.068883978,-0.082161654,0.004152926,-0.040464534,-0.046149496,-0.112295934,-0.027449499,-0.039403696,-0.023963799,-0.060489879,-0.019250026
7263,-0.269650176,-0.272172079,-0.256617554,-0.267616513,-0.276807721,-0.28246926,-0.287433223,-0.293493121,-0.296358676,-0.2969803,-0.296970417,-0.2782126,-0.002521903,0.015554525,-0.010998959,-0.009191208,-0.005661539,-0.004963963,-0.006059898,-0.002865555,-0.000621624,9.883E-06,0.018757817
7264,-0.405236457,-0.405236379,-0.405236301,-0.405236223,-0.405236145,-0.405236068,-0.40523599,-0.405235912,-0.402745604,-0.402745526,-0.40274537,-0.402745292,7.8E-08,7.8E-08,7.8E-08,7.8E-08,7.7E-08,7.8E-08,7.8E-08,0.002490308,7.8E-08,1.56E-07,7.8E-08
7265,-0.386407979,-0.386898088,-0.386609999,-0.386320588,-0.37060093,-0.378351617,-0.379090748,-0.378501498,-0.377995514,-0.379240396,-0.366180537,-0.360124297,-0.000490109,0.000288089,0.000289411,0.015719658,-0.007750687,-0.000739131,0.00058925,0.000505984,-0.001244882,0.013059859,0.00605624
7266,-0.347009498,-0.327481188,-0.334709004,-0.310202801,-0.352566136,-0.355161579,-0.359024393,-0.150004872,-0.195967367,-0.357591888,0.038391417,-0.36779693,0.01952831,-0.007227816,0.024506203,-0.042363335,-0.002595443,-0.003862814,0.209019521,-0.045962495,-0.161624521,0.395983305,-0.406188347
7267,-0.198846074,-0.219475066,-0.230196987,-0.232805503,-0.226380397,-0.235026555,-0.203066159,-0.151966084,-0.105541027,-0.131815138,-0.131176239,-0.113011719,-0.020628992,-0.010721921,-0.002608516,0.006425106,-0.008646158,0.031960396,0.051100075,0.046425057,-0.026274111,0.000638899,0.01816452
7268,-0.331983369,-0.33076907,-0.329555161,-0.328340395,-0.327125396,-0.325910708,-0.324695165,-0.32348001,-0.322263999,-0.297764645,-0.2970624,-0.296158212,0.001214299,0.001213909,0.001214766,0.001214999,0.001214688,0.001215543,0.001215155,0.001216011,0.024499354,0.000702245,0.000904188
7269,-0.026073258,-0.027242811,-0.00045151,-0.021891616,-0.024829077,0.185317352,0.148200077,0.109463685,0.061958569,0.038890163,0.043863309,0.030851621,-0.001169553,0.026791301,-0.021440106,-0.002937461,0.210146429,-0.037117275,-0.038736392,-0.047505116,-0.023068406,0.004973146,-0.013011688
7270,-0.317562366,-0.327446013,-0.327410917,-0.336522514,-0.338085757,-0.334330411,-0.334040922,-0.315068556,-0.314171528,-0.326058021,-0.344318337,-0.377951857,-0.009883647,3.5096E-05,-0.009111597,-0.001563243,0.003755346,0.000289489,0.018972366,0.000897028,-0.011886493,-0.018260316,-0.03363352
7271,-0.406774719,-0.406774641,-0.406774563,-0.406774485,-0.406774408,-0.40677433,-0.406774252,-0.406385076,-0.406384998,-0.40638492,-0.40638492,-0.406384842,7.8E-08,7.8E-08,7.8E-08,7.7E-08,7.8E-08,7.8E-08,0.000389176,7.8E-08,7.8E-08,0,7.8E-08
7272,-0.396364777,-0.388475338,-0.392043138,-0.396157232,-0.400741902,-0.401462201,-0.400100201,-0.391972477,-0.402062736,-0.393261172,-0.40222748,-0.399702775,0.007889439,-0.0035678,-0.004114094,-0.00458467,-0.000720299,0.001362,0.008127724,-0.010090259,0.008801564,-0.008966308,0.002524705
7273,0.600264696,0.600633484,0.599261522,0.597296186,0.597677035,0.598057262,0.598427917,0.598809078,0.61524281,0.599564163,0.599945791,0.60030773,0.000368788,-0.001371962,-0.001965336,0.000380849,0.000380227,0.000370655,0.000381161,0.016433732,-0.015678647,0.000381628,0.000361939
7274,-0.286931908,-0.287767459,-0.26210182,-0.245772445,-0.252515678,-0.209392745,-0.208842404,-0.205023869,-0.215636842,-0.21872037,-0.203043669,-0.226204135,-0.000835551,0.025665639,0.016329375,-0.006743233,0.043122933,0.000550341,0.003818535,-0.010612973,-0.003083528,0.015676701,-0.023160466
7275,-0.32860078,-0.329437342,-0.333967149,-0.368787731,-0.370710811,-0.216599472,-0.260629393,-0.2812043,-0.282829643,-0.282711824,-0.282632214,-0.29800075,-0.000836562,-0.004529807,-0.034820582,-0.00192308,0.154111339,-0.044029921,-0.020574907,-0.001625343,0.000117819,7.961E-05,-0.015368536
7276,-0.383226943,-0.383226632,-0.383226399,-0.383226087,-0.383225854,-0.383225543,-0.383163053,-0.38316282,-0.383162509,-0.383162275,-0.383140174,-0.383139941,3.11E-07,2.33E-07,3.12E-07,2.33E-07,3.11E-07,6.249E-05,2.33E-07,3.11E-07,2.34E-07,2.2101E-05,2.33E-07
7277,-0.354848899,-0.356470739,-0.35560017,-0.358043087,-0.287120932,-0.357041703,-0.358159738,-0.350582979,-0.351429268,-0.357393059,-0.369222432,-0.369484606,-0.00162184,0.000870569,-0.002442917,0.070922155,-0.069920771,-0.001118035,0.007576759,-0.000846289,-0.005963791,-0.011829373,-0.000262174
7278,-0.391279493,-0.391279259,-0.391279104,-0.39127887,-0.391278715,-0.391278481,-0.391278248,-0.391278092,-0.391277859,-0.391277703,-0.39127747,-0.391277314,2.34E-07,1.55E-07,2.34E-07,1.55E-07,2.34E-07,2.33E-07,1.56E-07,2.33E-07,1.56E-07,2.33E-07,1.56E-07
7279,-0.010080609,-0.030038172,-0.015594679,0.023238131,-0.028476642,-0.057864319,-0.061992732,-0.032182105,-0.028280692,0.127952013,0.092732838,0.074068016,-0.019957563,0.014443493,0.03883281,-0.051714773,-0.029387677,-0.004128413,0.029810627,0.003901413,0.156232705,-0.035219175,-0.018664822
7280,1.026106565,1.040340723,1.043883543,1.063837215,1.049400493,1.043611329,1.042422011,1.043749926,1.068347022,1.057394288,1.050859845,1.21611092,0.014234158,0.00354282,0.019953672,-0.014436722,-0.005789164,-0.001189318,0.001327915,0.024597096,-0.010952734,-0.006534443,0.165251075
7281,-0.085338955,-0.067895824,-0.073066476,-0.070751729,-0.077304848,-0.081234043,-0.079591425,-0.08935484,-0.087984591,-0.105437761,-0.146831306,-0.158165046,0.017443131,-0.005170652,0.002314747,-0.006553119,-0.003929195,0.001642618,-0.009763415,0.001370249,-0.01745317,-0.041393545,-0.01133374
7282,-0.123956749,-0.115556423,-0.123085557,-0.114675738,-0.106266852,-0.097858355,-0.095017547,-0.103711331,-0.10333445,-0.104786176,-0.105774564,-0.103227992,0.008400326,-0.007529134,0.008409819,0.008408886,0.008408497,0.002840808,-0.008693784,0.000376881,-0.001451726,-0.000988388,0.002546572
7283,-0.211024235,-0.221233557,-0.225289598,-0.231778906,-0.17254496,-0.179396595,-0.176552363,-0.199708394,-0.188037228,-0.186947675,-0.194878825,-0.162353224,-0.010209322,-0.004056041,-0.006489308,0.059233946,-0.006851635,0.002844232,-0.023156031,0.011671166,0.001089553,-0.00793115,0.032525601
7284,-0.323090989,-0.328832605,-0.32842911,-0.311160217,-0.358750079,-0.359017156,-0.316349079,-0.342430586,-0.337514949,-0.359705549,-0.359985466,-0.364156369,-0.005741616,0.000403495,0.017268893,-0.047589862,-0.000267077,0.042668077,-0.026081507,0.004915637,-0.0221906,-0.000279917,-0.004170903
7285,-0.307515453,-0.321186897,-0.341488579,-0.325673358,-0.332589273,-0.330231881,-0.327766708,-0.330088693,-0.331727887,-0.32849549,-0.30766798,-0.313464381,-0.013671444,-0.020301682,0.015815221,-0.006915915,0.002357392,0.002465173,-0.002321985,-0.001639194,0.003232397,0.02082751,-0.005796401
7286,-0.366559908,-0.355174886,-0.375063034,-0.379315725,-0.377768047,-0.364981414,-0.382092566,-0.235683743,-0.236507464,-0.267266013,-0.377150548,-0.33755238,0.011385022,-0.019888148,-0.004252691,0.001547678,0.012786633,-0.017111152,0.146408823,-0.000823721,-0.030758549,-0.109884535,0.039598168
7287,-0.281537524,-0.284143395,-0.283540292,-0.288589468,-0.283994215,-0.283016099,-0.274998023,-0.270252889,-0.252852715,-0.267078779,-0.267989347,-0.26262757,-0.002605871,0.000603103,-0.005049176,0.004595253,0.000978116,0.008018076,0.004745134,0.017400174,-0.014226064,-0.000910568,0.005361777
7288,-0.367995215,-0.358227908,-0.348962383,-0.328121722,-0.318357917,-0.314640937,-0.301476022,-0.296657971,-0.290246639,-0.290180103,-0.290511381,-0.29749461,0.009767307,0.009265525,0.020840661,0.009763805,0.00371698,0.013164915,0.004818051,0.006411332,6.6536E-05,-0.000331278,-0.006983229
7289,-0.367192738,-0.342215026,-0.354286418,-0.359290381,-0.375496256,-0.369059866,-0.35740193,-0.359148438,-0.33902792,-0.347934463,-0.354833646,-0.3489518,0.024977712,-0.012071392,-0.005003963,-0.016205875,0.00643639,0.011657936,-0.001746508,0.020120518,-0.008906543,-0.006899183,0.005881846
7290,-0.230774954,-0.171533537,-0.182365184,-0.179614802,-0.185450268,-0.159507124,-0.168148691,-0.211738775,-0.131162854,-0.17792946,-0.238861199,-0.229570227,0.059241417,-0.010831647,0.002750382,-0.005835466,0.025943144,-0.008641567,-0.043590084,0.080575921,-0.046766606,-0.060931739,0.009290972
7291,0.069462334,0.060953839,0.067356533,0.060051987,0.04746356,0.053993723,0.043898095,0.032035026,0.053372488,0.032782406,0.056847605,0.035195673,-0.008508495,0.006402694,-0.007304546,-0.012588427,0.006530163,-0.010095628,-0.011863069,0.021337462,-0.020590082,0.024065199,-0.021651932
7292,-0.351278298,-0.362948919,-0.36889948,-0.378865071,-0.371789626,-0.365918674,-0.338675941,-0.346713705,-0.35141814,-0.369130371,-0.362619819,-0.363028684,-0.011670621,-0.005950561,-0.009965591,0.007075445,0.005870952,0.027242733,-0.008037764,-0.004704435,-0.017712231,0.006510552,-0.000408865
7293,-0.349963612,-0.354367818,-0.373648116,-0.386442843,-0.378875499,-0.394747061,-0.371348388,-0.394377884,-0.265423321,-0.278512595,-0.311644411,-0.277317128,-0.004404206,-0.019280298,-0.012794727,0.007567344,-0.015871562,0.023398673,-0.023029496,0.128954563,-0.013089274,-0.033131816,0.034327283
7294,-0.115520938,-0.115507008,-0.115493467,-0.11547946,-0.115465452,-0.115451989,-0.115437982,-0.115424363,-0.115410434,-0.123956749,-0.123944064,-0.123926399,1.393E-05,1.3541E-05,1.4007E-05,1.4008E-05,1.3463E-05,1.4007E-05,1.3619E-05,1.3929E-05,-0.008546315,1.2685E-05,0.000017665
7295,-0.403043497,-0.402278296,-0.404330246,-0.404156553,-0.405703608,-0.405477698,-0.404712497,-0.404329702,-0.404703625,-0.400360819,-0.402403275,-0.404266668,0.000765201,-0.00205195,0.000173693,-0.001547055,0.00022591,0.000765201,0.000382795,-0.000373923,0.004342806,-0.002042456,-0.001863393
7296,-0.299690682,-0.301817495,-0.306388157,-0.297046291,-0.302642773,-0.304837444,-0.308115988,-0.307041065,-0.302761759,-0.304182825,-0.306475627,-0.266148989,-0.002126813,-0.004570662,0.009341866,-0.005596482,-0.002194671,-0.003278544,0.001074923,0.004279306,-0.001421066,-0.002292802,0.040326638
7297,-0.209432744,-0.209430954,-0.20942932,-0.20942753,-0.209425818,-0.209424106,-0.209422394,-0.209420682,-0.209418892,-0.20941718,-0.209415546,-0.209413834,1.79E-06,1.634E-06,1.79E-06,1.712E-06,1.712E-06,1.712E-06,1.712E-06,1.79E-06,1.712E-06,1.634E-06,1.712E-06
7298,-0.311677718,-0.295472932,-0.304607876,-0.310721236,-0.313853713,-0.297118508,-0.314195186,-0.312971548,-0.290536984,-0.297759353,-0.314434014,-0.311065355,0.016204786,-0.009134944,-0.00611336,-0.003132477,0.016735205,-0.017076678,0.001223638,0.022434564,-0.007222369,-0.016674661,0.003368659
7299,-0.37424725,-0.359352092,-0.366059761,-0.364985382,-0.365467398,-0.364393097,-0.364875112,-0.363800733,-0.362726354,-0.361651975,-0.360577597,-0.359503218,0.014895158,-0.006707669,0.001074379,-0.000482016,0.001074301,-0.000482015,0.001074379,0.001074379,0.001074379,0.001074378,0.001074379
7300,0.478653666,0.485094492,0.488799332,0.492931714,0.482542784,0.468499207,0.486163968,0.485818371,0.422631729,0.399424181,0.406483362,0.389748001,0.006440826,0.00370484,0.004132382,-0.01038893,-0.014043577,0.017664761,-0.000345597,-0.063186642,-0.023207548,0.007059181,-0.016735361
7301,-0.25780267,-0.253709821,-0.251456084,-0.253393484,-0.255979277,-0.252064557,-0.253231308,-0.253206872,-0.246974214,-0.248464306,-0.248897606,-0.247404635,0.004092849,0.002253737,-0.0019374,-0.002585793,0.00391472,-0.001166751,2.4436E-05,0.006232658,-0.001490092,-0.0004333,0.001492971
7302,-0.324914928,-0.33595482,-0.33693169,-0.33256546,-0.325539898,-0.321925639,-0.2124653,-0.238885556,-0.230693476,-0.235451606,-0.232766048,-0.227932822,-0.011039892,-0.00097687,0.00436623,0.007025562,0.003614259,0.109460339,-0.026420256,0.00819208,-0.00475813,0.002685558,0.004833226
7303,-0.116065753,-0.116158592,-0.20624984,-0.206342602,-0.206435363,-0.211197306,-0.211445706,-0.285700567,-0.286252465,-0.054523753,-0.057295924,-0.063979236,-9.2839E-05,-0.090091248,-9.2762E-05,-9.2761E-05,-0.004761943,-0.0002484,-0.074254861,-0.000551898,0.231728712,-0.002772171,-0.006683312
7304,0.81122901,0.820383797,0.829537107,0.838692673,0.816719501,0.786184372,0.795339082,0.804492469,0.813648035,0.828738988,0.837891674,0.847048797,0.009154787,0.00915331,0.009155566,-0.021973172,-0.030535129,0.00915471,0.009153387,0.009155566,0.015090953,0.009152686,0.009157123
7305,-0.290317766,-0.271068984,-0.28347897,-0.277422418,-0.358922838,-0.36127953,-0.350031003,-0.347436105,-0.363325566,-0.355143602,-0.366302948,-0.304460641,0.019248782,-0.012409986,0.006056552,-0.08150042,-0.002356692,0.011248527,0.002594898,-0.015889461,0.008181964,-0.011159346,0.061842307
7306,-0.403766287,-0.405707966,-0.402011375,-0.399086288,-0.399281615,-0.398591977,-0.401322593,-0.394936941,-0.392483052,-0.394461074,-0.336338082,-0.349146193,-0.001941679,0.003696591,0.002925087,-0.000195327,0.000689638,-0.002730616,0.006385652,0.002453889,-0.001978022,0.058122992,-0.012808111
7307,-0.198380634,-0.199030351,-0.191539115,-0.163537485,-0.188862273,-0.183279721,-0.19086185,-0.193667017,-0.198161027,-0.201787814,-0.218205048,-0.214182158,-0.000649717,0.007491236,0.02800163,-0.025324788,0.005582552,-0.007582129,-0.002805167,-0.00449401,-0.003626787,-0.016417234,0.00402289
7308,-0.388941478,-0.387735039,-0.3865286,-0.385322161,-0.384115644,-0.382909206,-0.381702689,-0.38049625,-0.379289733,-0.378083217,-0.3768767,-0.375670183,0.001206439,0.001206439,0.001206439,0.001206517,0.001206438,0.001206517,0.001206439,0.001206517,0.001206516,0.001206517,0.001206517
7309,-0.406929736,-0.406721568,-0.401557764,-0.391341204,-0.385290333,-0.387055595,-0.386489768,-0.386549533,-0.38761722,-0.386790385,-0.387561812,-0.386851085,0.000208168,0.005163804,0.01021656,0.006050871,-0.001765262,0.000565827,-5.9765E-05,-0.001067687,0.000826835,-0.000771427,0.000710727
7310,0.088728236,0.087659616,0.095520106,0.101079857,0.092023667,0.075937556,0.059544524,0.060368479,0.071441367,0.068512234,0.074974926,0.058870294,-0.00106862,0.00786049,0.005559751,-0.00905619,-0.016086111,-0.016393032,0.000823955,0.011072888,-0.002929133,0.006462692,-0.016104632
7311,0.014765744,0.061079207,-0.240371913,-0.204485357,-0.186052826,-0.115498136,0.434439546,0.46198453,-0.090229534,-0.27471795,-0.280488203,0.077684219,0.046313463,-0.30145112,0.035886556,0.018432531,0.07055469,0.549937682,0.027544984,-0.552214064,-0.184488416,-0.005770253,0.358172422
7312,-0.282134012,-0.281352391,-0.279792729,-0.277843734,-0.276283838,-0.274334844,-0.271996673,-0.269658502,-0.267709274,-0.265370948,-0.263032777,-0.257892708,0.000781621,0.001559662,0.001948995,0.001559896,0.001948994,0.002338171,0.002338171,0.001949228,0.002338326,0.002338171,0.005140069
7313,-0.373386564,-0.372472338,-0.376856467,-0.3808992,-0.382542986,-0.383782343,-0.374703429,-0.372112266,-0.371622547,-0.372545333,-0.372418798,-0.370399766,0.000914226,-0.004384129,-0.004042733,-0.001643786,-0.001239357,0.009078914,0.002591163,0.000489719,-0.000922786,0.000126535,0.002019032
7314,0.070665583,0.062907425,0.060595713,0.060619292,0.060642794,0.060665595,0.060689252,0.060711976,0.060735555,0.060759134,0.060781157,0.060804737,-0.007758158,-0.002311712,2.3579E-05,2.3502E-05,2.2801E-05,2.3657E-05,2.2724E-05,2.3579E-05,2.3579E-05,2.2023E-05,2.358E-05
7315,0.050268649,0.050194798,0.050120792,0.05020258,0.050206471,0.051813059,0.051817028,0.051820841,0.05182481,0.051828779,0.052579194,0.038804717,-7.3851E-05,-7.4006E-05,8.1788E-05,3.891E-06,0.001606588,3.969E-06,3.813E-06,3.969E-06,3.969E-06,0.000750415,-0.013774477
7316,-0.240245067,-0.242613898,-0.310759835,-0.295636042,-0.30459488,-0.350519322,-0.320001236,-0.346734639,-0.342370743,-0.330161298,-0.359828426,-0.222587542,-0.002368831,-0.068145937,0.015123793,-0.008958838,-0.045924442,0.030518086,-0.026733403,0.004363896,0.012209445,-0.029667128,0.137240884
7317,-0.378506089,-0.373027271,-0.367548374,-0.378411616,-0.379092227,-0.373613409,-0.36813459,-0.362655694,-0.361456804,-0.355977829,-0.352493219,-0.349348758,0.005478818,0.005478897,-0.010863242,-0.000680611,0.005478818,0.005478819,0.005478896,0.00119889,0.005478975,0.00348461,0.003144461
7318,-0.272255968,-0.276392786,-0.279073208,-0.269374149,-0.273620226,-0.281455425,-0.281973393,-0.283499515,-0.286428493,-0.287111828,-0.286932842,-0.28469179,-0.004136818,-0.002680422,0.009699059,-0.004246077,-0.007835199,-0.000517968,-0.001526122,-0.002928978,-0.000683335,0.000178986,0.002241052
7319,-0.274504646,-0.256293591,-0.266564546,-0.275240276,-0.261737312,-0.267650365,-0.27554782,-0.261694745,-0.27426146,-0.141304395,-0.146827415,-0.152350357,0.018211055,-0.010270955,-0.00867573,0.013502964,-0.005913053,-0.007897455,0.013853075,-0.012566715,0.132957065,-0.00552302,-0.005522942
7320,-0.380389092,-0.192712169,-0.373770682,-0.376888295,-0.375361473,-0.367775141,-0.362674059,-0.366213222,-0.361035565,-0.350579788,-0.34752124,-0.34293657,0.187676923,-0.181058513,-0.003117613,0.001526822,0.007586332,0.005101082,-0.003539163,0.005177657,0.010455777,0.003058548,0.00458467
7321,-0.263301878,-0.335273119,-0.33822591,-0.368325871,-0.391208599,-0.374085229,-0.367558724,-0.374180481,-0.258831836,-0.280255445,-0.296683885,-0.282331752,-0.071971241,-0.002952791,-0.030099961,-0.022882728,0.01712337,0.006526505,-0.006621757,0.115348645,-0.021423609,-0.01642844,0.014352133
7322,-0.394643639,-0.324981386,-0.328092462,-0.295518924,-0.308189216,-0.313081741,-0.312495448,-0.313102052,-0.309958136,-0.31354648,-0.315064821,-0.313602044,0.069662253,-0.003111076,0.032573538,-0.012670292,-0.004892525,0.000586293,-0.000606604,0.003143916,-0.003588344,-0.001518341,0.001462777
7323,1.173557939,1.213378437,1.271485475,1.298861046,1.299001355,1.303028369,1.322974882,1.377976137,1.380068786,1.286827007,1.405288752,1.461082989,0.039820498,0.058107038,0.027375571,0.000140309,0.004027014,0.019946513,0.055001255,0.002092649,-0.093241779,0.118461745,0.055794237
7324,0.137514109,0.293580279,0.154786892,0.123994336,-0.021129762,-0.088408086,0.508885298,0.413617872,0.266326107,0.136798868,-0.065149878,-0.303152959,0.15606617,-0.138793387,-0.030792556,-0.145124098,-0.067278324,0.597293384,-0.095267426,-0.147291765,-0.129527239,-0.201948746,-0.238003081
7325,0.190632049,0.172740365,0.162128481,-0.036308495,-0.044964847,-0.044962513,-0.044960178,-0.098117962,-0.100372398,-0.100369986,-0.100367729,-0.104159883,-0.017891684,-0.010611884,-0.198436976,-0.008656352,2.334E-06,2.335E-06,-0.053157784,-0.002254436,2.412E-06,2.257E-06,-0.003792154
7326,-0.107969391,-0.104131946,-0.093506133,-0.147334488,-0.13913307,-0.13053516,-0.12321038,-0.107681069,-0.110154257,-0.100317536,-0.091335585,-0.117542849,0.003837445,0.010625813,-0.053828355,0.008201418,0.00859791,0.00732478,0.015529311,-0.002473188,0.009836721,0.008981951,-0.026207264
7327,-0.333771588,-0.333770888,-0.333770265,-0.333769565,-0.333768864,-0.333768242,-0.333767619,-0.333766919,-0.325352663,-0.325351807,-0.325351185,-0.325350407,7E-07,6.23E-07,7E-07,7.01E-07,6.22E-07,6.23E-07,7E-07,0.008414256,8.56E-07,6.22E-07,7.78E-07
7328,0.256925487,0.237949697,0.232625273,0.252829058,0.275419106,0.270130479,0.27771362,0.304591767,0.284860037,0.274141773,0.265167449,0.308265091,-0.01897579,-0.005324424,0.020203785,0.022590048,-0.005288627,0.007583141,0.026878147,-0.01973173,-0.010718264,-0.008974324,0.043097642
